run_id,run_label,train,disable_terminations,curriculum,prompt,seed,difficulty,duration_requested_s,fps,frames,duration_actual_s,root_z_initial,root_z_min,root_z_max,root_z_range,root_xy_displacement,root_speed_max,root_speed_mean,root_accel_max,joint_pos_abs_max,joint_vel_abs_max,joint_vel_rms,joint_accel_abs_max,body_speed_max,body_ang_speed_max,has_reference_video,has_training_logs,train_video_count,checkpoint_count
1780201117_a-person-squats-down-and-stands-up_seed0_strict,strict,True,False,,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,5,3
1780201117_a-person-taps-themselves-on-the-head_seed0_strict,strict,True,False,,A person taps themselves on the head,0,,4.0,50.0,199,3.98,0.7801569104194641,0.7787339091300964,0.7845957279205322,0.005861818790435791,0.010920975945395704,0.11315084690549068,0.039351500848194665,0.5143620795038999,1.6846280097961426,3.756195306777954,0.3952565432398353,30.88429570198059,1.5285557145419633,6.311918414465927,False,True,5,3
1780201117_a-person-waves-with-their-right-hand_seed0_strict,strict,True,False,,A person waves with their right hand,0,,4.0,50.0,199,3.98,0.7738611102104187,0.7735384702682495,0.777076244354248,0.003537774085998535,0.011242965760878883,0.08235073321892408,0.027912963187573917,1.2876020515452078,2.108549118041992,12.509547233581543,1.3089512919822435,290.3262495994568,2.29815359008334,16.837986740912992,False,True,5,3
1780201118_a-person-walks-forward_seed0_loose-video,loose_video,True,True,,A person walks forward,0,,4.0,50.0,199,3.98,0.7746174335479736,0.6892266869544983,0.7778180241584778,0.08859133720397949,5.76344226305048,2.101272934071846,1.4852905598619799,12.767876283226421,1.4801093339920044,11.789538383483887,1.77022240250878,235.23633480072021,5.448437488305543,12.681034462992743,False,True,5,3
1780201423_a-person-walks-forward_seed0_curriculum,curriculum,True,True,True,A person walks forward,0,,4.0,50.0,199,3.98,0.7746174335479736,0.6892266869544983,0.7778180241584778,0.08859133720397949,5.76344226305048,2.101272934071846,1.4852905598619799,12.767876283226421,1.4801093339920044,11.789538383483887,1.77022240250878,235.23633480072021,5.448437488305543,12.681034462992743,False,True,6,4
1780272604_a-person-jumps_seed0_hard-reference,hard-reference,False,True,False,A person jumps,0,,4.0,50.0,199,3.98,0.7851047515869141,0.5838812589645386,0.9792947173118591,0.39541345834732056,0.0035040589848406565,1.7849781171445944,0.3021244454243592,12.931407541554247,1.658738374710083,12.087763786315918,1.2384827723149099,364.7866725921631,3.3402223334449683,9.644853604794037,True,False,0,0
1780272604_a-person-rolls-forward-on-the-ground_seed0_hard-reference,hard-reference,False,True,False,A person rolls forward on the ground,0,,4.0,50.0,199,3.98,0.7879782319068909,0.07538320869207382,0.7879782319068909,0.712595023214817,1.1915329813123905,2.099889177357716,0.4081360785211782,18.869769586098187,3.097012519836426,154.1037139892578,3.7096796435039434,4788.071060180664,61.44922843346845,154.39725766895128,True,False,0,0
1780273575_a-person-does-a-backflip_seed0_hard-reference-extra,hard-reference-extra,False,True,False,A person does a backflip,0,,4.0,50.0,199,3.98,0.7593466639518738,0.6627325415611267,0.7835185527801514,0.12078601121902466,1.3715135539340115,1.3908925692971046,0.43799840421194136,14.693532957350524,2.916086196899414,145.49212646484375,3.7514044456379154,4864.782428741455,47.936921716718054,152.55623489174855,True,False,0,0
1780273575_a-person-does-a-cartwheel_seed0_hard-reference-extra,hard-reference-extra,False,True,False,A person does a cartwheel,0,,4.0,50.0,199,3.98,0.78306645154953,0.47800108790397644,0.8416898846626282,0.36368879675865173,3.5355074786982446,2.765913571727645,0.9959591084519215,13.581206509897179,3.0228114128112793,14.824974060058594,1.6817659809975927,254.86855506896973,8.068117708688765,15.597722241855081,True,False,0,0
1780273575_a-person-squats-down-and-stands-up_seed0_squat-curriculum-extra,squat-curriculum-extra,True,True,True,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,6,4
1780273575_a-person-squats-down-and-stands-up_seed1_squat-loose-seed1-extra,squat-loose-seed1-extra,True,True,False,A person squats down and stands up,1,,4.0,50.0,199,3.98,0.7783078551292419,0.23229309916496277,0.7840886116027832,0.5517955124378204,0.006484609643367942,0.8420351995480322,0.31507361289142216,7.3773615122873935,2.834604501724243,9.347963333129883,0.7573722278182311,127.13983058929443,0.8734001070487722,14.424718225999804,False,True,5,3
1780273575_a-person-squats-down-and-stands-up_seed1_squat-strict-seed1-extra,squat-strict-seed1-extra,True,False,False,A person squats down and stands up,1,,4.0,50.0,199,3.98,0.7783078551292419,0.23229309916496277,0.7840886116027832,0.5517955124378204,0.006484609643367942,0.8420351995480322,0.31507361289142216,7.3773615122873935,2.834604501724243,9.347963333129883,0.7573722278182311,127.13983058929443,0.8734001070487722,14.424718225999804,False,True,5,3
1780296901_a-person-jumps_seed0_jump-loose-extra,jump-loose-extra,True,True,False,A person jumps,0,,4.0,50.0,199,3.98,0.7851047515869141,0.5838812589645386,0.9792947173118591,0.39541345834732056,0.0035040589848406565,1.7849781171445944,0.3021244454243592,12.931407541554247,1.658738374710083,12.087763786315918,1.2384827723149099,364.7866725921631,3.3402223334449683,9.644853604794037,False,True,5,3
1780296901_a-person-squats-down-and-stands-up_seed0_squat-gradual-curriculum,squat-gradual-curriculum,True,True,True,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,14,14
1780339437_a-person-squats-down-and-stands-up_seed0_squat-fixed-thr1,squat-fixed-thr1,True,False,False,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,3,3
1780339437_a-person-squats-down-and-stands-up_seed0_squat-fixed-thr2,squat-fixed-thr2,True,False,False,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,3,3
1780361838_a-person-squats-down-and-stands-up_seed0_squat-adaptive-calibrate,squat-adaptive-calibrate,True,False,False,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,False,True,3,6
1780362553_a-person-squats-down-and-stands-up_seed0_squat-repair-hold,squat-repair-hold,True,False,False,A person squats down and stands up,0,,4.0,50.0,224,4.48,0.7549999952316284,0.6318743228912354,1.1594773530960083,0.527603030204773,0.10956897711181111,0.8241842391999021,0.1591518000156817,6.556171630742757,2.5862693786621094,3.8644611835479736,0.5842886909426696,42.65317618846893,0.9756095869772958,5.618872838830991,False,True,3,4
1780362553_a-person-squats-down-and-stands-up_seed0_squat-repair-hold-smooth,squat-repair-hold-smooth,True,False,False,A person squats down and stands up,0,,4.0,50.0,224,4.48,0.7549999952316284,0.6320946216583252,1.1592881679534912,0.527193546295166,0.1098301221656608,0.8032130691634127,0.15632223564893202,2.8762669768744806,2.585709571838379,3.7169604301452637,0.5499455423109102,15.880540013313293,0.8990630868155784,3.9532218852557266,False,True,3,4
1780362553_a-person-squats-down-and-stands-up_seed0_squat-repair-smooth,squat-repair-smooth,True,False,False,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7474316954612732,0.6320946216583252,1.1592881679534912,0.527193546295166,0.11015964420978756,0.8032176238832532,0.1744363905181689,2.8761062413949574,2.585709571838379,3.7169365882873535,0.5832533939177419,15.880465507507324,0.8990688607817542,3.9532200615068356,False,True,3,4
1780419585_a-person-squats-down-and-stands-up_seed0_seed-sweep,seed-sweep,False,True,False,A person squats down and stands up,0,,4.0,50.0,199,3.98,0.7549999952316284,0.6318743824958801,1.1594773530960083,0.5276029706001282,0.10956897711181111,0.8241887791334097,0.17977957051460464,3.845239277132856,2.5862693786621094,3.8644864559173584,0.6203794150823333,42.652320861816406,0.9756105747506784,5.6188705440573585,True,False,0,0
1780419585_a-person-squats-down-and-stands-up_seed1_seed-sweep,seed-sweep,False,True,False,A person squats down and stands up,1,,4.0,50.0,199,3.98,0.7783078551292419,0.23229309916496277,0.7840886116027832,0.5517955124378204,0.006484609643367942,0.8420351995480322,0.31507361289142216,7.3773615122873935,2.834604501724243,9.347963333129883,0.7573722278182311,127.13983058929443,0.8734001070487722,14.424718225999804,True,False,0,0
1780419585_a-person-squats-down-and-stands-up_seed2_seed-sweep,seed-sweep,False,True,False,A person squats down and stands up,2,,4.0,50.0,199,3.98,0.7762648463249207,0.24935609102249146,0.7827295660972595,0.5333734750747681,0.004328407061948994,0.6858923451732378,0.28724522905213734,3.8189477328194563,2.712160348892212,4.238446235656738,0.7707365316391152,48.097580671310425,0.8921482807974817,3.34638067370696,True,False,0,0
1780419585_a-person-squats-down-and-stands-up_seed3_seed-sweep,seed-sweep,False,True,False,A person squats down and stands up,3,,4.0,50.0,199,3.98,0.7699771523475647,0.25943565368652344,0.7813185453414917,0.5218828916549683,0.058750799032647405,0.7630355080912369,0.4025552196413861,4.306436570150787,2.7506027221679688,4.002374649047852,0.78016330122255,23.795735836029053,0.9817791401892395,2.7397336683815388,True,False,0,0
1780419585_a-person-squats-down-and-stands-up_seed4_seed-sweep,seed-sweep,False,True,False,A person squats down and stands up,4,,4.0,50.0,199,3.98,0.7773500084877014,0.30083420872688293,0.7873489856719971,0.48651477694511414,0.00754127154270973,0.6762852534574914,0.2783625537342524,3.2265494510879384,2.4499526023864746,3.7340097427368164,0.7643007010246378,102.40927040576935,1.1015607806708665,5.738274611884994,True,False,0,0
1780419653_a-person-jumps_seed0_seed-sweep,seed-sweep,False,True,False,A person jumps,0,,4.0,50.0,199,3.98,0.7851047515869141,0.5838812589645386,0.9792947173118591,0.39541345834732056,0.0035040589848406565,1.7849781171445944,0.3021244454243592,12.931407541554247,1.658738374710083,12.087763786315918,1.2384827723149099,364.7866725921631,3.3402223334449683,9.644853604794037,True,False,0,0
1780419653_a-person-jumps_seed1_seed-sweep,seed-sweep,False,True,False,A person jumps,1,,4.0,50.0,199,3.98,0.783577561378479,0.6324266791343689,0.9836585521697998,0.3512318730354309,0.01292218638766787,1.5955655048698185,0.2672034752452434,13.771524987506604,1.456605315208435,12.497498512268066,1.251944020746519,342.0393228530884,2.432559874379238,11.160030149820011,True,False,0,0
1780419653_a-person-jumps_seed2_seed-sweep,seed-sweep,False,True,False,A person jumps,2,,4.0,50.0,199,3.98,0.7772473692893982,0.572629451751709,1.095916509628296,0.5232870578765869,0.05703954137353794,2.1618742694186097,0.3510166123419964,20.678046790158547,1.682947039604187,13.742329597473145,1.3613896355573887,382.73919224739075,4.379057728417389,15.675135190790572,True,False,0,0
1780419653_a-person-jumps_seed3_seed-sweep,seed-sweep,False,True,False,A person jumps,3,,4.0,50.0,199,3.98,0.7801395058631897,0.5682440996170044,0.8981919288635254,0.329947829246521,0.04067332319653651,1.5251290740624264,0.23016059206715792,12.430537158812497,1.6903536319732666,10.40030574798584,1.2930447252296016,212.79855370521545,4.366098376181248,17.079868179787344,True,False,0,0
1780419653_a-person-jumps_seed4_seed-sweep,seed-sweep,False,True,False,A person jumps,4,,4.0,50.0,199,3.98,0.7818692326545715,0.5820906758308411,1.0873486995697021,0.5052580237388611,0.4141117622224016,2.34931628953183,0.39072658091397255,25.10158720276771,2.445958137512207,14.986878395080566,1.996113516706288,415.63192903995514,4.133838711300243,16.450749233917275,True,False,0,0
1780419947_a-person-rolls-forward-on-the-ground_seed1_seed-sweep,seed-sweep,False,True,False,A person rolls forward on the ground,1,,4.0,50.0,199,3.98,0.7749314308166504,0.0832415223121643,0.7750630378723145,0.6918215155601501,1.24929525236338,2.883654681542989,0.39908503456400984,21.81087591593462,2.1679584980010986,21.650733947753906,1.2767721636230598,386.61789894104004,6.5244026240702215,23.006936811128337,False,False,0,0
1780419947_a-person-rolls-forward-on-the-ground_seed2_seed-sweep,seed-sweep,False,True,False,A person rolls forward on the ground,2,,4.0,50.0,199,3.98,0.7712025046348572,0.07907433062791824,0.7712025046348572,0.6921281740069389,1.031026259365248,1.9966896425666747,0.3680967361843841,14.537739473642262,2.7858726978302,12.597855567932129,1.2648856797442334,215.87424278259277,2.528454076055131,12.533392186704644,False,False,0,0
1780419947_a-person-rolls-forward-on-the-ground_seed3_seed-sweep,seed-sweep,False,True,False,A person rolls forward on the ground,3,,4.0,50.0,199,3.98,0.7805647253990173,0.08069785684347153,0.7805647253990173,0.6998668685555458,1.0112382071516994,1.5861527406145244,0.36306908192485776,11.974467524280481,2.538404703140259,11.123353004455566,1.2676881509684608,153.13410758972168,2.76826913090358,10.019595536704886,False,False,0,0
1780419947_a-person-rolls-forward-on-the-ground_seed4_seed-sweep,seed-sweep,False,True,False,A person rolls forward on the ground,4,,4.0,50.0,199,3.98,0.7823616862297058,0.0835663303732872,0.7823616862297058,0.6987953558564186,1.4299291726763879,2.350074687873227,0.44357115034235306,17.319627682823963,2.7817630767822266,15.193009376525879,1.4754125922892196,337.24188804626465,5.49969923540249,16.248020667579134,False,False,0,0
1780420254_a-person-turns-around-and-walks-forward_seed0_seed-sweep,seed-sweep,False,True,False,A person turns around and walks forward,0,,4.0,50.0,199,3.98,0.7753415107727051,0.7216888070106506,0.7753790020942688,0.053690195083618164,3.29628076888005,1.2720847976723475,0.86156551102785,4.874859662480321,1.4753267765045166,9.28380298614502,1.1444337198128731,205.64405918121338,3.7278780768856636,9.977212937431498,False,False,0,0
1780420254_a-person-turns-around-and-walks-forward_seed1_seed-sweep,seed-sweep,False,True,False,A person turns around and walks forward,1,,4.0,50.0,199,3.98,0.7820227742195129,0.7303345799446106,0.7886714339256287,0.058336853981018066,3.563552424925211,1.4126525643683139,0.9220330996056463,5.43234144024599,1.49403715133667,10.507750511169434,1.3071667745988236,267.08879210054874,3.968824385076601,12.337618845961488,False,False,0,0
1780420255_a-person-turns-around-and-walks-forward_seed2_seed-sweep,seed-sweep,False,True,False,A person turns around and walks forward,2,,4.0,50.0,199,3.98,0.7809910178184509,0.7247318029403687,0.7847977876663208,0.06006598472595215,3.407208777433683,1.3291679288482516,0.8816050898801063,4.754232603317741,1.4538037776947021,9.273388862609863,1.2514664680199434,237.58732080459595,3.6727682218880666,11.772344599227118,False,False,0,0
